"","word1","word2","n"
"6704","strong","national",1
"6705","strong","offense",1
"6706","strong","opinion",1
"6707","strong","organiza",1
"6708","strong","personal",1
"6709","strong","personality",1
"6710","strong","pollsters",1
"6711","strong","position",1
"6712","strong","stand",1
"6713","strong","ticket",1
"6714","stronger","appointment",1
"6715","stronger","republican",1
"6716","strongly","feel",1
"6717","strongly","success",1
"6718","strongly","unionized",1
"6719","stud","ied",1
"6720","students","desires",1
"6721","study","invaluable",1
"6722","study","promote",1
"6723","stylized","manner",1
"6724","subdued","pride",1
"6725","subject","feel",1
"6726","subject","listed",1
"6727","subject","longerterm",1
"6728","submarine","nautilus",1
"6729","submarine","officer",1
"6730","subordinate","importance",1
"6731","subsequently","senator",1
"6732","subsidies","business",1
"6733","subsidized","federal",1
"6734","substance","republicans",1
"6735","substantial","reason",1
"6736","substantially","blacks",1
"6737","substantially","repealed",1
"6738","substituted","business",1
"6739","subversive","influences",1
"6740","succeed","knowland",1
"6741","succeeding","presi",1
"6742","success","catholics",1
"6743","success","leading",1
"6744","successful","military",1
"6745","successful","politicians",1
"6746","successfully","met",1
"6747","successfully","raised",1
"6748","succession","deepens",1
"6749","successive","presidents",1
"6750","suddenly","closes",1
"6751","suffering","defeat",1
"6752","suffering","taxpayer",1
"6753","suffers","handicaps",1
"6754","sufficient","moral",1
"6755","sufficient","power",1
"6756","sufficiently","wise",1
"6757","suggesting","reforms",1
"6758","suggestion","house",1
"6759","suggestion","overlooks",1
"6760","suggests","annual",1
"6761","suggests","expediency",1
"6762","summer","cool",1
"6763","sums","collected",1
"6764","sums","estimated",1
"6765","sundry","democrats",1
"6766","suntimes","hitherto",1
"6767","superlative","degree",1
"6768","superlative","instrument",1
"6769","supersalesman","lord",1
"6770","superstition","savagery",1
"6771","supplementary","action",1
"6772","supplied","create",1
"6773","supplies","jobs",1
"6774","supplying","components",1
"6775","support","registered",1
"6776","support","score",1
"6777","support","upstate",1
"6778","supported","atomic",1
"6779","supported","atomicenergy",1
"6780","supposed","cures",1
"6781","supreme","genius",1
"6782","supreme","national",1
"6783","supreme","political",1
"6784","supreme","ruler",1
"6785","surely","permit",1
"6786","surface","definite",1
"6787","surplus","constitutes",1
"6788","surplus","funds",1
"6789","surplus","headache",1
"6790","surplus","rose",1
"6791","surpluses","acquired",1
"6792","surpluses","designed",1
"6793","surpris","wrote",1
"6794","surtax","exemption",1
"6795","surtax","rates",1
"6796","survey","notes",1
"6797","susanna","calif",1
"6798","sustain","truman's",1
"6799","sustained","effort",1
"6800","sweeping","decision",1
"6801","sweeping","reorganizations",1
"6802","swimming","picnicking",1
"6803","switchoffs","macmillan",1
"6804","synthetic","organic",1
"6805","synthetic","rubber",1
"6806","system","carry",1
"6807","system","november",1
"6808","system","prevailedthat",1
"6809","system","refraining",1
"6810","system's","program",1
"6811","systematic","goethe",1
"6812","tables","borrowed",1
"6813","tacoma","wash",1
"6814","taft","alterna",1
"6815","taft","dirksen",1
"6816","taft's","job",1
"6817","taftball","amendment",1
"6818","tafthartley","bill",1
"6819","tafthartley","facing",1
"6820","taftlike","labor",1
"6821","taft’s","chances",1
"6822","tain","diversion",1
"6823","takes","close",1
"6824","takes","time",1
"6825","taking","loyal",1
"6826","talents","henry",1
"6827","talking","straight",1
"6828","tammany","majorities",1
"6829","tammany","tweed",1
"6830","tapped","tax",1
"6831","tarian","comprehended",1
"6832","tariff","commission",1
"6833","tariffs","france",1
"6834","tary","reverses",1
"6835","task","consisted",1
"6836","tasks","immediately",1
"6837","taught","determinism",1
"6838","tax","adjustments",1
"6839","tax","antoni",1
"6840","tax","ation",1
"6841","tax","deductions",1
"6842","tax","hikes",1
"6843","tax","increase",1
"6844","tax","increases",1
"6845","tax","instituted",1
"6846","tax","involves",1
"6847","tax","money",1
"6848","tax","payers",1
"6849","tax","plan",1
"6850","tax","policy",1
"6851","tax","program",1
"6852","tax","return",1
"6853","tax","revenue",1
"6854","tax","revenues",1
"6855","tax","section",1
"6856","tax","source",1
"6857","tax","sources",1
"6858","tax","yield",1
"6859","taxable","income",1
"6860","taxation","notably",1
"6861","taxavoidance","purpose",1
"6862","taxes","discourage",1
"6863","taxes","false",1
"6864","taxes","federal",1
"6865","taxes","october",1
"6866","taxexempt","status",1
"6867","taxfree","status",1
"6868","taxing","powers",1
"6869","taxing","system",1
"6870","taxpayer's","money",1
"6871","taxpayers","gains",1
"6872","taxreduction","plan",1
"6873","taxreturn","forms",1
"6874","teacher","shortage",1
"6875","teachers","engineers",1
"6876","teachers","offer",1
"6877","teachers","salaries",1
"6878","teaching","fields",1
"6879","tear","trade",1
"6880","technical","personnel",1
"6881","technical","qualifications",1
"6882","technical","workers",1
"6883","technically","prepared",1
"6884","technological","progress",1
"6885","teenage","criminals",1
"6886","tele","ind",1
"6887","telephone","book",1
"6888","television","radio",1
"6889","television","set",1
"6890","tells","graduates",1
"6891","temperatures","steep",1
"6892","temporary","continuation",1
"6893","temporary","war",1
"6894","ten","minutes",1
"6895","ten","tacles",1
"6896","tennessee","senator",1
"6897","tent","concerns",1
"6898","ter","party",1
"6899","ter","plan",1
"6900","tered","voters",1
"6901","term","ahead",1
"6902","term","paul",1
"6903","term","unwanted",1
"6904","terminable","publicity",1
"6905","termines","broad",1
"6906","terms","functions",1
"6907","terms","isolationist",1
"6908","terrible","calamity",1
"6909","terrible","fiascoes",1
"6910","terrible","happened",1
"6911","terrifying","examples",1
"6912","texaf","law",1
"6913","texas","democrats",1
"6914","texas","north",1
"6915","text","unrelated",1
"6916","textbased","ai",1
"6917","textbook","economics",1
"6918","textedit","mac",1
"6919","theaters","originated",1
"6920","thebag","campaign",1
"6921","thei","election",1
"6922","theodore","roosevelt",1
"6923","theodore","roosevelt's",1
"6924","theoretical","interpretation",1
"6925","theoretically","defective",1
"6926","ther","err",1
"6927","thi","casts",1
"6928","thin","sort",1
"6929","thinking","justice",1
"6930","thinking","science",1
"6931","thirteen","weeks",1
"6932","thirteenth","term",1
"6933","thirtyeight","republicans",1
"6934","thirtyfour","democrats",1
"6935","thou","character",1
"6936","thoughtful","people",1
"6937","thousand","duties",1
"6938","thousand","illiterates",1
"6939","thousand","local",1
"6940","threat","june",1
"6941","threats","embarrassing",1
"6942","threelegged","stool",1
"6943","threestand","auto",1
"6944","thriving","native",1
"6945","throop","smith",1
"6946","throw","causation",1
"6947","throws","light",1
"6948","thurmond’s","million",1
"6949","tial","candidates",1
"6950","tically","destroyed",1
"6951","tice","nye",1
"6952","ticket","byrd",1
"6953","tidal","patterns",1
"6954","tidy","likable",1
"6955","ties","halted",1
"6956","tight","ening",1
"6957","tigid","record",1
"6958","timate","bruised",1
"6959","time","annihilate",1
"6960","time","comment",1
"6961","time","congress",1
"6962","time","decisions",1
"6963","time","disturbed",1
"6964","time","due",1
"6965","time","extended",1
"6966","time","f.d.r",1
"6967","time","governors",1
"6968","time","heavily",1
"6969","time","leaders",1
"6970","time","prudent",1
"6971","time","skill",1
"6972","time","voted",1
"6973","time","voting",1
"6974","time","wasted",1
"6975","timeproved","record",1
"6976","times","permitted",1
"6977","timetested","socialsecurity",1
"6978","timing","continuously",1
"6979","timmerman","jr",1
"6980","timmerman","stated",1
"6981","timonious","newspaper",1
"6982","tinental","congress",1
"6983","tiny","percentage",1
"6984","tion","cope",1
"6985","tion","day",1
"6986","tion","ers",1
"6987","tion","hope",1
"6988","tion","offered",1
"6989","tion","projects",1
"6990","tion","tax",1
"6991","tion","taxation",1
"6992","tionate","representation",1
"6993","tions","appoint",1
"6994","tions","operating",1
"6995","tions","suggests",1
"6996","tion’s","capital",1
"6997","tired","discouraged",1
"6998","tireless","energy",1
"6999","tists","engineers",1
"7000","titanic","forces",1
"7001","title","fragile",1
"7002","tive","departments",1
"7003","tive","republicans",1
"7004","tively","reveal",1
"7005","tobin","confessed",1
"7006","tokyo","hospital",1
"7007","tokyo’s","governor",1
"7008","tolerance","understanding",1
"7009","tonepoem","tells",1
"7010","tonic","effect",1
"7011","top","civilian",1
"7012","top","performance",1
"7013","top","performers",1
"7014","top","prices",1
"7015","top","republicans",1
"7016","toplevel","debate",1
"7017","torquay","england",1
"7018","torrid","summer",1
"7019","tortuous","city",1
"7020","tortuous","labyrinthine",1
"7021","torture","tested",1
"7022","torture","tests",1
"7023","tory","democracy",1
"7024","total","allparty",1
"7025","total","amount",1
"7026","total","appropriations",1
"7027","total","earned",1
"7028","total","impact",1
"7029","total","individual",1
"7030","total","ma",1
"7031","total","paid",1
"7032","total","roll",1
"7033","touched","political",1
"7034","tourist","trade",1
"7035","tourist’s","dream",1
"7036","town","citizens",1
"7037","townsend","movement",1
"7038","toynbee","sums",1
"7039","tracts","east",1
"7040","trade","barriers",1
"7041","trade","organization",1
"7042","trade","relations",1
"7043","trade","union",1
"7044","trade","unionists",1
"7045","trade","west",1
"7046","tradition","james",1
"7047","traditional","alike",1
"7048","traditional","constitutional",1
"7049","traditional","democrats",1
"7050","traditional","detachment",1
"7051","traditional","easily",1
"7052","traditional","party",1
"7053","traditionally","democratic",1
"7054","traffic","scenery",1
"7055","tragic","life",1
"7056","tragically","inadequate",1
"7057","train","people",1
"7058","train","rest",1
"7059","trained","paid",1
"7060","trano","surely",1
"7061","tranquillity","provide",1
"7062","transcription","aims",1
"7063","transcription","manual",1
"7064","transmountain","diversion",1
"7065","travel","safe",1
"7066","travel","safer",1
"7067","treasury","deserves",1
"7068","treasury","inserted",1
"7069","treasury","people",1
"7070","treasury","surplus",1
"7071","treatymaking","power",1
"7072","tremendous","impact",1
"7073","tremendous","job",1
"7074","tremendous","reac",1
"7075","tri","umphantly",1
"7076","trial","balloons",1
"7077","trial","jury",1
"7078","tric","power",1
"7079","tricky","unpredictable",1
"7080","trillion","dollars",1
"7081","triumphant","powerful",1
"7082","troubled","relations",1
"7083","truck","division",1
"7084","truck","testing",1
"7085","true","greatness",1
"7086","true","liberal",1
"7087","true","masters",1
"7088","true","presentment",1
"7089","true","roosevelt",1
"7090","true","tradition",1
"7091","truman","acheson",1
"7092","truman","administration",1
"7093","truman","answer",1
"7094","truman","assumed",1
"7095","truman","carried",1
"7096","truman","declaration",1
"7097","truman","democrat",1
"7098","truman","extravagances",1
"7099","truman","fair",1
"7100","truman","program",1
"7101","truman","requests",1
"7102","truman","tax",1
"7103","truman","welfare",1
"7104","truman","win",1
"7105","truman's","abandoned",1
"7106","truman's","budget",1
"7107","truman's","chances",1
"7108","truman's","foreign",1
"7109","truman's","home",1
"7110","truman's","objection",1
"7111","truman's","political",1
"7112","truman's","popularity",1
"7113","truman's","veto",1
"7114","truman’s","million",1
"7115","trust","receive",1
"7116","trusteeship","unknown",1
"7117","truth","intellectual",1
"7118","tubbo","gilbert",1
"7119","turbulent","sea",1
"7120","tures","mounted",1
"7121","tva","empire",1
"7122","tva","model",1
"7123","tweed","journalism",1
"7124","tweed","ring",1
"7125","twelfth","california",1
"7126","twelfth","district",1
"7127","twenty","employees",1
"7128","twin","offices",1
"7129","twocolumn","format",1
"7130","twoday","elections",1
"7131","twofold","threat",1
"7132","twoparty","government",1
"7133","twoparty","system",1
"7134","txt","extension",1
"7135","tyler","tradition",1
"7136","types","including",1
"7137","typical","american",1
"7138","u.s","commissioner",1
"7139","u.s","cuts",1
"7140","u.s","entitlement",1
"7141","u.s","registered",1
"7142","u.s","sen",1
"7143","u.s","treasury",1
"7144","ukrainian","vil",1
"7145","ultimate","cost",1
"7146","ultimate","decision",1
"7147","ultimate","goal",1
"7148","ultimate","reaction",1
"7149","ultimate","terms",1
